Chain INPUT (policy ACCEPT)
target     prot opt source               destination         
ACCEPT     all  --  0.0.0.0/0            0.0.0.0/0           
LIMITEDNETPERF  tcp  --  101.166.102.33       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  172.58.156.60        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  213.221.236.245      0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.174.247.7         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.67.141.37         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  71.173.192.207       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  85.240.210.233       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  166.170.49.53        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  77.175.231.11        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  84.63.178.217        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  109.209.23.71        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  201.235.176.54       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.66.58.165         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.67.198.107        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  83.132.167.64        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.64.235.141        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  79.143.31.166        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  186.60.10.200        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  99.161.160.223       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  98.255.45.57         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  98.100.132.114       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  96.77.223.90         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  95.90.168.206        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.71.73.86          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.71.73.4           0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.71.119.97         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.68.98.87          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.68.98.189         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.67.198.8          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.67.198.113        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.67.140.99         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.67.140.25         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.66.58.20          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.66.127.68         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.66.127.34         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.66.121.207        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.66.120.68         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.65.176.65         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.65.176.16         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.64.248.248        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  94.64.235.81         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  93.174.26.61         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  90.249.17.40         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  87.74.251.74         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  85.26.234.24         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  85.26.233.170        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  85.26.165.180        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  85.202.43.109        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  83.149.21.56         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  83.149.19.200        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  81.220.6.234         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  81.161.202.92        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  81.0.127.138         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  80.107.188.39        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  79.114.12.148        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  76.225.63.88         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.3.244.252         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.27.240.5          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  75.151.71.166        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.90.55.165         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  73.63.204.81         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  72.176.215.25        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  72.17.88.167         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  68.116.45.114        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  67.207.107.70        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  67.181.88.39         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  67.169.226.169       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  61.2.126.14          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  58.7.124.102         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  50.81.113.32         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  5.56.230.137         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  49.207.128.197       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  49.205.77.134        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  45.47.88.45          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  45.231.157.133       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  45.231.156.85        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  37.128.18.118        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  32.141.52.206        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  27.17.79.139         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  24.171.33.166        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  23.122.230.127       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  2.81.90.199          0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  178.37.230.148       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  178.233.68.187       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  178.164.171.211      0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  177.205.112.172      0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  176.82.101.245       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  174.250.22.3         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  173.85.219.108       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  172.58.236.190       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  172.58.156.72        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  172.58.140.47        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  172.5.255.70         0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  172.250.182.241      0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  172.127.156.27       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  168.194.162.99       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  166.170.29.38        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  159.118.178.95       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  139.228.30.208       0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  138.0.172.135        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  137.186.18.91        0.0.0.0/0            tcp dpt:12865
LIMITEDNETPERF  tcp  --  12.248.73.178        0.0.0.0/0            tcp dpt:12865
